ID,y
13491,-19.916666666666657
24582,-17.16666666666667
17408,-19.08333333333333
21871,-18.333333333333343
6309,-20.583333333333343
19142,-18.58333333333333
14032,-19.5
1914,17.25
262,-21.08333333333333
20422,-18.91666666666667
23861,-17.83333333333333
24840,-17.25
9870,-20.0
7945,2.666666666666657
22884,7.083333333333329
276,-21.0
24075,-17.33333333333333
23087,-17.41666666666667
12737,10.5
22135,-18.166666666666657
15746,17.5
3771,-21.16666666666667
11484,-14.833333333333329
16693,-18.58333333333333
21760,-17.91666666666667
4545,-20.41666666666667
19864,9.083333333333329
7271,1.5833333333333286
16561,-18.58333333333333
22498,3.4166666666666714
13706,-19.41666666666667
7666,-20.25
9792,-20.0
8227,8.083333333333343
13524,-14.583333333333329
2147,16.83333333333333
6478,-20.58333333333333
15952,-18.83333333333333
7254,1.3333333333333286
18787,-19.08333333333333
21602,-17.91666666666667
20012,-13.416666666666671
7682,16.66666666666667
12611,-19.83333333333333
13302,8.833333333333329
6942,-20.16666666666667
18026,16.916666666666657
19132,-18.416666666666657
7995,-20.25
5015,-20.66666666666667
17972,16.33333333333333
1851,2.75
24732,-17.08333333333333
14971,-20.0
18112,-19.416666666666657
8875,-19.91666666666667
15724,-18.33333333333333
22978,-18.08333333333333
10775,-20.0
12699,1.0
21006,-18.08333333333333
24843,-17.25
18910,-18.5
8644,-20.33333333333333
838,-20.91666666666667
21300,-18.0
3042,-20.91666666666667
6593,-20.41666666666667
979,-21.083333333333343
622,1.1666666666666714
24226,-17.41666666666667
9570,-20.166666666666657
18099,-19.25
24069,-11.0
14663,-19.75
16133,15.666666666666655
21149,-18.166666666666657
6556,-20.5
19789,13.0
21151,-18.0
5988,-20.583333333333343
11588,15.916666666666671
4768,19.33333333333333
13253,-19.666666666666657
18385,-19.166666666666657
12518,14.416666666666671
1747,9.416666666666655
18051,18.666666666666657
24721,14.5
11282,1.3333333333333428
15589,17.91666666666667
20346,-18.91666666666667
17817,13.416666666666655
13516,-19.83333333333333
10632,5.333333333333329
16475,1.5
14029,-19.58333333333333
11011,-19.58333333333333
1951,21.416666666666657
23266,-17.5
20528,-19.0
22356,-17.58333333333333
10090,15.333333333333329
14399,-18.583333333333343
23340,4.583333333333329
11384,-19.91666666666667
13232,-19.666666666666657
19315,-19.5
4374,-21.0
17287,-19.25
21815,11.916666666666671
20358,5.166666666666671
22588,-17.833333333333343
23803,17.0
17071,3.1666666666666714
1169,-12.083333333333345
16201,-18.916666666666657
5011,-21.166666666666657
12668,7.333333333333329
23498,-17.41666666666667
21113,-18.0
2334,-21.08333333333333
6993,-20.16666666666667
20336,-18.58333333333333
21148,-18.0
19243,-18.75
17040,15.583333333333329
21508,13.416666666666671
13428,-20.0
19133,-18.416666666666657
18920,16.83333333333333
19152,15.75
2787,12.0
23253,15.75
11683,12.0
23066,-17.41666666666667
18842,19.33333333333333
4726,6.083333333333329
19268,-18.666666666666657
13430,-19.916666666666657
23535,-17.41666666666667
11794,-20.08333333333333
19876,5.416666666666671
5873,3.4166666666666714
7917,2.916666666666657
11581,-14.666666666666671
13558,-19.83333333333333
5020,-20.83333333333333
22324,-12.5
19622,-19.0
4271,4.333333333333343
11321,-19.91666666666667
21405,-17.16666666666667
10994,-19.58333333333333
13697,5.5
7305,18.166666666666657
4034,8.25
23676,-17.333333333333343
16746,-13.25
22191,-18.166666666666657
13238,-19.75
5373,8.583333333333329
22679,13.833333333333345
19609,-18.75
5287,-20.58333333333333
9123,-20.166666666666657
12324,-15.083333333333329
6850,12.583333333333329
14041,13.75
8301,-19.66666666666667
636,-21.0
13215,9.25
4978,9.833333333333345
7574,12.5
23541,-17.5
24961,-17.25
21094,-18.0
7304,-19.83333333333333
19867,-19.41666666666667
7260,-20.416666666666657
2546,14.333333333333329
5816,-20.66666666666667
17728,11.25
22267,9.833333333333329
22200,-12.833333333333329
23999,-17.25
3767,5.166666666666657
6741,-20.333333333333343
3904,-21.166666666666657
14513,-18.08333333333333
16436,-18.33333333333333
664,-21.0
6985,-20.25
51,20.08333333333333
24190,-17.25
13463,-19.916666666666657
22781,-17.5
10389,-18.91666666666667
22608,-17.583333333333343
7391,3.666666666666672
1377,-16.333333333333343
4213,-20.91666666666667
7443,8.25
24097,-17.25
12992,1.4166666666666572
24187,9.416666666666671
17064,-18.83333333333333
4407,2.5
15889,-19.0
16767,-18.83333333333333
15606,-18.58333333333333
5065,-20.66666666666667
10628,-19.58333333333333
23445,-17.41666666666667
16627,-18.333333333333343
19202,16.0
11830,-14.833333333333329
18779,18.416666666666657
18767,-19.166666666666657
12298,-20.08333333333333
7861,-20.08333333333333
12725,-19.83333333333333
23986,5.666666666666671
15050,-12.25
5045,-20.75
22163,1.25
21064,-18.416666666666657
1172,20.0
279,-21.25
23686,-17.41666666666667
12849,-19.83333333333333
19264,-18.916666666666657
4849,18.166666666666657
5469,-20.833333333333343
12085,-14.916666666666671
22435,5.083333333333329
23856,-17.25
15294,8.833333333333329
17421,-19.166666666666657
22687,-12.75
548,2.5
3090,-20.75
23761,-17.25
13227,14.583333333333345
609,1.4166666666666714
23394,-17.75
16681,11.75
14191,12.166666666666655
17781,-19.0
21498,-18.16666666666667
2288,6.166666666666671
6480,20.666666666666657
22780,-17.5
3626,-20.83333333333333
2122,-19.75
24825,-17.166666666666657
10810,12.0
18675,11.75
7668,-20.41666666666667
7646,14.0
20324,-18.58333333333333
808,-21.0
22796,-17.5
9770,-20.0
24423,-17.083333333333343
687,-20.91666666666667
194,14.5
2773,20.583333333333343
19776,-19.333333333333343
2641,20.83333333333333
18010,15.5
18880,-18.416666666666657
13872,-19.75
237,11.0
23524,-17.583333333333343
19256,-18.666666666666657
9593,18.083333333333343
16872,-18.75
12500,-19.91666666666667
1319,17.0
24280,-17.083333333333343
11540,-19.91666666666667
6090,3.75
19562,10.75
23387,-17.41666666666667
2948,-20.833333333333343
10462,-14.666666666666671
3351,1.4166666666666572
7,15.25
23146,-17.83333333333333
18110,-19.666666666666657
20498,-19.25
14060,-19.58333333333333
23438,-17.583333333333343
6555,12.666666666666655
7038,-20.41666666666667
13725,0.8333333333333286
20866,14.083333333333345
20796,-17.33333333333333
22142,-17.75
20986,12.833333333333345
10591,-19.58333333333333
22030,-17.83333333333333
24061,-17.33333333333333
6988,-20.16666666666667
4342,-20.83333333333333
11573,10.583333333333345
13393,-19.916666666666657
21819,-17.91666666666667
19006,-18.416666666666657
23133,18.0
574,17.66666666666667
12670,-19.83333333333333
14401,-9.833333333333345
18774,-19.416666666666657
21720,17.083333333333343
12501,-20.33333333333333
11835,6.0
22663,-18.0
4182,19.33333333333333
5483,-20.66666666666667
15690,11.833333333333345
22224,-18.166666666666657
4875,-20.83333333333333
4257,-15.583333333333329
12554,-19.83333333333333
6359,-20.666666666666657
11041,-19.91666666666667
12302,-20.08333333333333
15620,-13.916666666666671
19584,-19.0
21757,-17.833333333333343
19628,-18.75
5118,19.33333333333333
24329,-16.91666666666667
18543,8.416666666666657
15800,-18.41666666666667
24372,-17.083333333333343
10375,-18.91666666666667
6904,-20.25
24483,-17.16666666666667
9439,-20.25
7763,-20.166666666666657
14992,-14.583333333333329
18335,-18.25
3807,15.25
8729,-20.25
5754,-20.33333333333333
23812,-17.166666666666657
1541,0.5
12433,-19.91666666666667
8622,-20.41666666666667
14729,-19.83333333333333
19568,13.833333333333345
4640,-21.166666666666657
8848,4.333333333333343
11793,11.25
20440,-18.91666666666667
10780,-20.0
8724,2.0
7924,17.666666666666657
4071,-21.083333333333343
24741,-12.083333333333329
1031,-21.083333333333343
16105,11.833333333333345
13466,5.083333333333329
17787,-19.0
23090,-17.5
14499,-18.08333333333333
1502,-21.16666666666667
18479,8.916666666666657
19304,18.166666666666657
5598,-20.25
19049,-12.083333333333329
23517,-17.91666666666667
18801,14.833333333333329
420,15.333333333333329
14360,-18.416666666666657
16580,16.66666666666667
1051,20.0
5493,3.75
15293,-18.5
3167,-14.583333333333329
14454,9.583333333333329
15269,-18.41666666666667
23798,7.5
6585,-20.41666666666667
20132,-18.83333333333333
25009,-17.16666666666667
21893,-18.083333333333343
9144,-20.08333333333333
22405,-18.08333333333333
212,-21.16666666666667
8075,-20.25
23259,-17.41666666666667
15991,-18.91666666666667
19591,-18.666666666666657
1061,-21.25
10702,-19.91666666666667
18019,5.25
18781,7.833333333333329
18423,9.083333333333329
12309,-20.0
3755,5.5
4007,-20.5
19581,9.75
11164,9.25
22223,-17.916666666666657
4358,-20.416666666666657
17401,-19.0
17094,-18.83333333333333
5311,8.166666666666671
1500,-20.91666666666667
11037,-19.91666666666667
23607,-17.41666666666667
17690,-19.583333333333343
23929,-16.83333333333333
8621,-20.0
8634,2.1666666666666714
16869,-18.83333333333333
9233,16.166666666666657
6610,-15.25
13518,11.833333333333329
9360,-20.0
16388,-18.83333333333333
10031,15.083333333333329
23891,-17.25
6943,10.416666666666671
24818,-17.166666666666657
9529,13.416666666666671
17470,-19.0
4354,-20.75
16745,-19.0
20749,17.91666666666667
8011,17.66666666666667
19780,-19.25
162,-21.166666666666657
6481,-20.58333333333333
18617,15.0
1655,-14.75
24121,-17.58333333333333
4604,19.0
9371,-19.91666666666667
13969,-14.333333333333329
19089,-13.416666666666655
14143,17.5
12339,-20.16666666666667
20037,-18.41666666666667
15840,4.416666666666671
9915,16.41666666666667
6340,13.416666666666655
2346,-20.75
24301,-17.16666666666667
13586,-19.916666666666657
23630,-17.25
12900,-20.25
8581,-20.41666666666667
14015,8.083333333333343
14201,-18.75
8989,-13.833333333333329
9885,10.333333333333329
9644,-20.25
17345,-19.25
24544,-17.08333333333333
4370,12.333333333333329
11726,10.083333333333329
4079,-21.08333333333333
2530,15.166666666666671
10985,19.0
21925,-17.91666666666667
23560,-17.833333333333343
21047,-17.916666666666657
17407,-14.0
24256,12.833333333333345
7396,-20.5
19576,-18.666666666666657
8387,-20.75
24415,-17.75
24736,-17.166666666666657
20068,-18.5
6177,-20.66666666666667
24978,-17.41666666666667
22343,-17.66666666666667
3058,18.333333333333343
8082,-20.16666666666667
24443,-17.16666666666667
9852,18.83333333333333
20723,-18.83333333333333
6173,-20.66666666666667
5482,-20.583333333333343
572,-21.41666666666667
5136,20.083333333333343
783,18.25
23495,-17.583333333333343
20751,-16.91666666666667
17285,-19.58333333333333
24067,-17.25
19884,17.333333333333343
5792,17.25
23482,17.083333333333343
6266,-20.583333333333343
21017,-18.08333333333333
6589,-20.25
19323,-19.0
20319,-18.666666666666657
6953,-20.5
4926,-20.58333333333333
3334,-20.83333333333333
8352,-20.91666666666667
21071,-18.58333333333333
4973,-15.5
19743,5.333333333333343
2520,6.833333333333329
5517,-20.58333333333333
7767,-20.08333333333333
21070,-18.08333333333333
22646,-17.66666666666667
9306,0.25
9962,-19.75
16253,18.416666666666657
1348,-21.0
9872,0.75
1918,-20.83333333333333
15021,-19.83333333333333
18863,-19.08333333333333
14192,-19.33333333333333
13916,15.0
13837,-19.5
20744,-18.91666666666667
12574,-20.0
18768,-19.166666666666657
2867,-21.16666666666667
16723,-18.33333333333333
17222,-19.416666666666657
15263,17.33333333333333
24954,-17.66666666666667
14012,5.833333333333343
18793,13.166666666666655
12477,-20.0
17286,-14.0
21980,17.58333333333333
22057,17.916666666666657
16776,-18.91666666666667
24354,-17.66666666666667
10115,16.25
4525,17.83333333333333
20768,-17.0
15661,-18.916666666666657
17049,12.583333333333329
9492,12.666666666666671
1785,11.583333333333329
3915,-21.08333333333333
23433,-17.583333333333343
21333,-18.41666666666667
16724,5.25
10711,-19.66666666666667
16889,-19.33333333333333
17503,-19.0
21112,-18.0
13248,-19.666666666666657
18192,-18.25
17439,-18.91666666666667
9410,-19.91666666666667
21313,-17.91666666666667
23181,-17.83333333333333
18151,-18.166666666666657
8762,-15.166666666666655
3036,-21.0
19918,-18.833333333333343
9491,0.8333333333333428
14447,-19.08333333333333
15020,-20.0
15298,10.5
7081,12.083333333333329
8998,-20.166666666666657
21478,-18.08333333333333
19158,-18.33333333333333
15297,6.333333333333329
10915,-20.16666666666667
9128,-20.08333333333333
12117,-14.833333333333329
17598,-19.66666666666667
19701,-19.41666666666667
23875,-17.25
10197,-19.16666666666667
5266,-20.66666666666667
14475,-18.5
14458,-18.5
1883,-21.0
9231,-20.08333333333333
23956,-17.33333333333333
23368,-17.16666666666667
7181,-20.58333333333333
4432,-20.75
21739,2.333333333333343
11851,2.3333333333333286
446,16.58333333333333
22930,-17.916666666666657
22254,-17.83333333333333
21225,-17.916666666666657
24983,-17.0
4843,19.166666666666657
8915,-20.08333333333333
20583,-18.91666666666667
19321,-18.666666666666657
22072,7.333333333333329
17954,-19.25
5837,18.91666666666667
4980,17.08333333333333
16651,-18.33333333333333
22445,-18.08333333333333
13418,15.833333333333329
9325,-20.08333333333333
10376,12.25
21107,-17.916666666666657
10866,-19.75
17230,-18.91666666666667
4526,-20.75
1608,-21.0
23760,-17.416666666666657
22043,-18.08333333333333
2056,-19.75
24859,-12.0
15193,-18.75
18760,-13.083333333333329
6681,4.083333333333329
13554,8.25
8182,-20.0
10370,-19.16666666666667
3652,-21.16666666666667
4025,16.75
3193,-20.83333333333333
19343,-18.916666666666657
17536,10.083333333333345
10619,-19.666666666666657
19124,-19.0
15322,-18.916666666666657
11883,-20.08333333333333
17699,-19.333333333333343
13484,-19.83333333333333
12144,9.416666666666671
15373,9.166666666666655
13579,-19.916666666666657
11879,4.0
19309,18.08333333333333
658,4.833333333333329
6818,-20.16666666666667
16822,-18.91666666666667
14768,-20.0
201,-21.08333333333333
2139,-19.75
22164,-18.166666666666657
24430,15.166666666666671
15740,12.583333333333329
8381,-20.16666666666667
17219,9.166666666666655
17930,-19.33333333333333
7819,8.75
7703,13.666666666666655
1100,11.916666666666671
21581,-18.08333333333333
13217,-19.75
14484,-19.25
1001,-21.25
3125,14.166666666666671
21433,16.083333333333343
4136,10.5
22932,-17.666666666666657
24836,9.833333333333329
6249,12.25
19402,-18.666666666666657
2956,-21.083333333333343
21935,-18.25
15040,7.916666666666671
14119,-18.666666666666657
17240,13.0
12722,-20.08333333333333
11894,-20.166666666666657
24817,15.75
12146,-20.16666666666667
4041,7.083333333333343
9052,-20.083333333333343
5320,17.75
20039,-18.41666666666667
14996,17.66666666666667
17456,12.75
16675,-18.25
17595,-19.08333333333333
15016,-19.66666666666667
19874,-19.58333333333333
16229,-19.5
4425,-20.75
23518,-17.75
22182,-18.25
22287,-12.666666666666671
24625,-17.5
24056,-17.25
689,-21.0
8069,4.666666666666671
12271,-20.25
20994,-18.0
13189,-19.75
164,-21.08333333333333
7599,-19.833333333333343
10606,-19.58333333333333
3336,-21.5
7149,8.666666666666657
6282,19.0
9554,18.166666666666657
11222,-20.0
7913,-20.33333333333333
6934,-20.16666666666667
24533,11.333333333333345
7145,-20.5
15486,14.666666666666671
6301,-20.75
1938,-20.75
5032,-20.83333333333333
20876,-18.16666666666667
24145,-17.33333333333333
10263,11.666666666666671
11016,-20.5
23019,12.5
1598,-21.58333333333333
18749,-19.08333333333333
2137,11.666666666666671
19120,1.5
19596,-18.916666666666657
24930,-17.08333333333333
4511,-20.83333333333333
16187,16.833333333333343
24344,-17.91666666666667
23510,7.75
8161,-20.16666666666667
11926,-20.166666666666657
5962,17.5
9152,-20.166666666666657
16310,-19.083333333333343
19330,-18.666666666666657
18323,-18.5
13601,7.166666666666657
24255,-17.16666666666667
2820,-21.25
1812,-16.166666666666657
22044,16.333333333333343
12583,-19.91666666666667
21014,-17.916666666666657
18113,-19.166666666666657
8319,18.916666666666657
24275,-17.25
8611,-20.08333333333333
16050,-18.91666666666667
15296,-18.5
2758,-20.833333333333343
10633,-19.58333333333333
4666,12.5
23799,-17.166666666666657
17722,13.833333333333345
20700,-19.08333333333333
12520,-20.0
12834,2.416666666666657
2373,-21.08333333333333
14984,-19.83333333333333
14854,14.0
10284,-18.91666666666667
17753,-19.08333333333333
768,-21.0
5471,-20.66666666666667
1733,-21.16666666666667
24461,-17.16666666666667
17394,-19.0
15981,-18.83333333333333
4295,-21.0
5753,-20.33333333333333
14622,-19.75
8008,-15.0
8331,-20.083333333333343
16404,3.083333333333343
22377,-17.25
13207,0.5
473,16.5
10635,14.666666666666671
11371,13.666666666666671
5370,-20.583333333333343
5527,-20.5
458,-21.0
14831,5.083333333333329
8083,16.83333333333333
14557,-19.83333333333333
23250,-17.91666666666667
18782,-19.08333333333333
9043,-20.166666666666657
22001,-18.08333333333333
20862,6.583333333333343
24831,-17.166666666666657
19333,13.083333333333329
22215,-18.166666666666657
1767,-20.91666666666667
7263,9.75
7278,-20.58333333333333
17069,10.083333333333329
17770,-19.0
18906,-18.58333333333333
17567,-18.75
7336,-20.666666666666657
8827,10.916666666666671
14397,-18.416666666666657
15115,-18.58333333333333
20066,13.0
3976,6.25
24123,-12.25
15536,-18.83333333333333
6550,6.25
23920,9.416666666666655
15616,-18.666666666666657
15209,-18.25
8390,-20.0
1703,-21.5
9221,20.0
1963,-21.0
6082,-21.25
377,-21.0
3780,13.333333333333329
15080,-18.5
22167,4.5
3936,18.58333333333333
13721,-19.41666666666667
19790,-19.166666666666657
611,14.916666666666671
2677,-21.33333333333333
10504,-19.58333333333333
4090,-20.83333333333333
8375,-20.583333333333343
17549,-19.083333333333343
24860,-17.75
6651,11.333333333333329
6168,17.0
17799,-19.083333333333343
8563,13.166666666666671
8402,-20.16666666666667
8145,-15.0
11241,17.75
11332,-20.583333333333343
14796,19.833333333333343
23424,-17.41666666666667
7947,-20.16666666666667
16282,-18.91666666666667
11823,8.666666666666657
9046,-20.333333333333343
1140,-21.083333333333343
13734,-19.833333333333343
6682,-20.91666666666667
5804,-20.583333333333343
11605,-20.083333333333343
6565,16.0
5361,13.083333333333345
23810,-17.25
23854,-17.666666666666657
24681,-17.5
7715,8.166666666666657
1937,19.16666666666667
23882,-17.25
13564,7.583333333333329
7655,15.916666666666671
10111,19.41666666666667
22443,4.25
23947,-17.25
24600,-17.166666666666657
12771,-20.08333333333333
7397,-20.5
23663,-17.25
23824,0.8333333333333286
14495,-18.416666666666657
10188,-19.0
24887,-17.33333333333333
22582,-18.16666666666667
21106,-18.0
11645,-19.833333333333343
739,-21.0
16023,4.75
23869,-17.5
24885,-17.08333333333333
23670,-17.333333333333343
8379,18.0
18055,12.5
24686,-17.083333333333343
23341,4.583333333333329
24016,-17.25
14109,-18.75
6984,-20.58333333333333
22925,-12.666666666666655
1545,-16.0
8061,1.1666666666666714
18146,-18.08333333333333
24545,-12.166666666666671
17927,-19.166666666666657
7113,-20.666666666666657
6946,12.0
18184,2.25
18832,-19.166666666666657
13420,-19.916666666666657
11408,13.416666666666671
10417,-19.66666666666667
23775,4.083333333333329
23206,-17.83333333333333
9452,-20.333333333333343
5054,-20.583333333333343
619,-21.5
21848,-12.916666666666671
11621,-19.91666666666667
16738,-18.41666666666667
5558,4.083333333333329
17767,-19.25
20040,11.916666666666671
2703,6.833333333333329
8295,7.0
22454,-18.08333333333333
24420,-17.083333333333343
20769,-16.75
18578,-19.166666666666657
13212,4.666666666666657
8657,-20.08333333333333
22322,-17.58333333333333
7582,8.166666666666671
12564,12.916666666666655
1660,-14.833333333333329
13257,-19.666666666666657
15887,-18.91666666666667
8350,-19.916666666666657
6349,-20.66666666666667
12589,-20.0
3366,-20.58333333333333
14506,2.8333333333333286
12127,-20.08333333333333
10200,-19.583333333333343
5639,19.16666666666667
810,-21.0
24306,-12.0
11810,-20.25
15171,10.75
12979,17.666666666666657
22511,-17.66666666666667
25046,-17.08333333333333
15035,-20.16666666666667
11224,8.583333333333329
20909,-18.16666666666667
3430,-20.5
17835,-19.25
1492,-14.916666666666671
4301,-20.83333333333333
2316,-20.75
13573,10.583333333333329
5738,-20.66666666666667
20602,-18.83333333333333
2943,8.083333333333343
17389,5.083333333333329
17171,-19.08333333333333
598,-21.25
16918,1.0833333333333286
25043,-17.0
16711,12.333333333333329
14536,0.3333333333333428
10637,-19.66666666666667
15621,-18.66666666666667
6944,16.25
24592,-17.0
8652,-20.25
17196,-19.33333333333333
10170,-18.91666666666667
19113,-18.416666666666657
20596,-19.33333333333333
14630,-19.75
19296,-18.666666666666657
14200,2.4166666666666714
10223,-18.91666666666667
22100,-18.166666666666657
21707,-12.833333333333345
9297,9.416666666666655
15628,-13.666666666666655
16748,-18.83333333333333
2521,18.25
6241,13.75
16385,-18.91666666666667
14764,-19.75
19695,9.666666666666655
10631,13.0
22173,-11.583333333333329
8077,-20.66666666666667
15782,-18.25
18317,5.25
5431,-20.83333333333333
21594,-18.16666666666667
11954,-20.33333333333333
7721,10.75
8155,4.0
10651,-19.66666666666667
13623,-19.916666666666657
8837,-20.16666666666667
24025,6.75
12100,-20.08333333333333
22774,-17.5
15320,-18.666666666666657
1774,3.4166666666666714
17845,-19.166666666666657
1945,17.5
11575,6.166666666666671
17635,16.5
17423,-19.08333333333333
22768,5.666666666666657
9303,-20.0
8143,-20.41666666666667
1309,-20.91666666666667
23421,1.5
16762,16.83333333333333
21101,-18.33333333333333
20702,-18.83333333333333
22042,-18.08333333333333
2402,11.833333333333329
23674,-17.916666666666657
8479,-15.083333333333329
11477,-20.0
22199,-18.166666666666657
3903,-21.166666666666657
2791,-21.0
20164,12.333333333333329
16212,13.666666666666655
18999,-18.416666666666657
127,-21.08333333333333
8162,4.0
20556,-18.83333333333333
6183,-20.75
3341,-21.25
4644,19.08333333333333
20415,-18.83333333333333
23339,-17.333333333333343
23868,-17.25
21390,-17.91666666666667
23021,-17.41666666666667
18860,19.16666666666667
3232,-21.0
19398,-18.75
18062,-19.166666666666657
1532,-21.166666666666657
16195,-18.91666666666667
13343,15.333333333333329
7650,2.75
613,-21.25
15585,-19.58333333333333
11544,8.583333333333329
12026,-20.416666666666657
10964,20.41666666666667
4724,-11.416666666666671
4365,-20.58333333333333
5355,9.083333333333329
10755,-19.58333333333333
8862,-20.666666666666657
19831,-19.25
16935,-18.83333333333333
14592,19.5
182,-21.5
8304,-19.916666666666657
23163,2.4166666666666714
24270,-17.083333333333343
13856,-19.5
12993,1.4166666666666572
5440,14.083333333333329
22536,-17.5
1331,20.58333333333333
11959,7.75
24876,-17.83333333333333
24750,-17.0
20309,-18.75
4238,19.916666666666657
11924,14.916666666666671
5892,0.75
20301,1.1666666666666572
6410,-20.33333333333333
18122,-18.166666666666657
5107,-21.0
17958,-19.5
22012,11.5
19533,-18.83333333333333
18683,-19.166666666666657
8007,11.0
17609,-19.0
23413,-17.333333333333343
14309,-18.416666666666657
2779,-20.91666666666667
20913,-18.16666666666667
5580,20.16666666666667
20725,15.583333333333329
16218,18.916666666666657
24233,-17.16666666666667
15588,-19.166666666666657
22579,4.0
6265,-20.75
8087,-20.16666666666667
14144,17.33333333333333
2719,6.25
567,11.666666666666671
20387,16.916666666666657
18307,6.583333333333329
22187,-18.33333333333333
23040,-17.41666666666667
14449,8.416666666666657
14180,2.916666666666657
9533,0.0833333333333428
16751,11.583333333333345
6134,-20.66666666666667
22340,-17.66666666666667
1368,-21.333333333333343
14280,-18.5
18050,17.166666666666657
15947,-18.91666666666667
13565,5.666666666666657
8908,-20.0
23012,-17.41666666666667
15986,-19.083333333333343
16012,-18.91666666666667
1113,15.833333333333345
14503,15.083333333333329
17,-21.08333333333333
17717,-19.25
23466,-17.41666666666667
17641,-19.0
4415,-20.666666666666657
24466,-17.41666666666667
9587,18.91666666666667
5478,-20.91666666666667
7231,-20.916666666666657
6098,14.666666666666671
17639,4.166666666666671
10393,16.25
20185,-18.75
240,-21.16666666666667
16184,13.083333333333345
3600,-20.83333333333333
22147,-18.166666666666657
3628,-20.58333333333333
12174,-20.25
2170,15.833333333333329
24124,-17.5
18664,4.333333333333329
14541,7.916666666666671
21129,-18.0
9172,15.333333333333329
22275,-17.5
11001,7.666666666666671
3008,13.666666666666671
24703,-17.0
23569,-17.41666666666667
7609,0.8333333333333286
6283,8.0
15185,-18.41666666666667
22082,-18.08333333333333
11636,6.666666666666657
5648,10.666666666666655
21591,-18.08333333333333
18811,7.75
6641,-20.5
8148,8.333333333333329
21659,1.6666666666666714
24239,10.166666666666671
910,-21.25
14804,-19.83333333333333
15872,16.083333333333343
19177,13.5
6300,2.333333333333343
23820,-17.25
21569,3.8333333333333286
7234,11.083333333333329
12888,-14.75
19881,-19.166666666666657
14982,-20.0
6198,9.166666666666671
217,-21.25
22543,-17.66666666666667
4154,-20.91666666666667
11469,5.083333333333329
11766,-20.08333333333333
18108,-19.166666666666657
17346,-19.166666666666657
15712,-18.416666666666657
3142,-20.75
18298,-18.25
14769,-19.83333333333333
4437,-20.75
4243,15.75
10657,-19.66666666666667
13849,19.25
23636,-17.25
22344,-17.58333333333333
21267,-18.0
2595,1.25
14650,-19.83333333333333
20517,-18.916666666666657
21328,-17.91666666666667
7148,17.0
22494,-18.08333333333333
